index,Place_name,Latitude,Longitude,Category,Region,haversine_distance_from_centroid,haversine_distance_from_voosh_kitchen,09_30_voosh,19_00_voosh,13_30_voosh,distance_in_meters_from_voosh
4689,"LGCL Luxuriate - Apartments in HSR Layout, Luxury Apartments in HSR Layout, Apartments in Bangalore",12.9166691,77.6348041,Apartments,"HSR Layout, Bengaluru",2.9128482001405454,2.1597291688994624,9,9,8,569
4706,Lumbini Apartments,12.920283300000001,77.6330306,Apartments,"HSR Layout, Bengaluru",2.760314237834354,1.945168395883905,10,11,9,646
4720,Salahuddin Residential Complex,12.91297,77.6305176,Apartments,"HSR Layout, Bengaluru",2.471233006067955,1.824629106434796,10,11,9,669
4722,Villas in Sarjapur,12.914355699999998,77.6351704,Apartments,"HSR Layout, Bengaluru",2.9577071903487115,2.25100376118638,11,12,10,735
4729,"YesTenant.com - 1BHK 2BHK 3BHK House For Rent in Bangalore, Flats and Apartments for Rent",12.9164659,77.63657490000001,Apartments,"HSR Layout, Bengaluru",3.1042976711688595,2.352885144917296,9,10,8,610
4732,Apartment-1 BHK,12.9235963,77.6162818,Apartments,"HSR Layout, Bengaluru",1.2341805194949813,0.46708202678700694,4,4,4,249
4736,Thirupathi Apartment,12.9102671,77.62171540000001,Apartments,"HSR Layout, Bengaluru",1.6258021810631962,1.2575540664268925,9,10,9,577
4739,Rent My Stay,12.919729400000001,77.6213998,Apartments,"HSR Layout, Bengaluru",1.5156506787751731,0.6832149349837809,6,7,6,395
4742,Apartment,12.9184228,77.61761779999999,Apartments,"HSR Layout, Bengaluru",1.0821345885588982,0.3007814861993242,2,3,2,155
4758,HSR Layout Sector 7,12.9092123,77.6339326,Apartments,"HSR Layout, Bengaluru",2.9182493951218422,2.3430928716587776,12,13,11,767
4762,Olive Service Apartments Koramangala,12.9280031,77.62851459999999,Apartments,"HSR Layout, Bengaluru",2.5965906675333925,1.7309473322529774,10,10,10,628
4770,House for rent,12.9261028,77.60615729999999,Apartments,"HSR Layout, Bengaluru",1.134855907136643,1.2119235989217758,6,6,5,388
4793,Nextcoworks,12.9033359,77.6050157,Office,"HSR Layout, Bengaluru",1.4482095986959231,2.1089451641169425,9,11,9,683
4795,InstaOffice,12.912150800000001,77.6357819,Office,"HSR Layout, Bengaluru",3.0489317972894887,2.388205805257908,11,12,10,732
4799,Office address,12.908743199999998,77.6350791,Office,"HSR Layout, Bengaluru",3.0518616071199673,2.477006739098125,11,13,11,804
4800,315 Work Avenue HSR3,12.912919699999998,77.6325756,Office,"HSR Layout, Bengaluru",2.6930316164770596,2.0329163856002532,10,11,9,645
4804,"BHIVE Workspace, HSR Layout Sector 6",12.9150883,77.6321353,Office,"HSR Layout, Bengaluru",2.6249383102731425,1.912174806825891,11,12,10,725
4808,BBMP Office HSR Layout,12.914317599999999,77.6344449,Office,"HSR Layout, Bengaluru",2.8795188266722933,2.1762373981918426,11,12,10,704
4809,Rapido office,12.9083125,77.632416,Office,"HSR Layout, Bengaluru",2.789083610156038,2.2552698505530095,11,12,10,732
4810,"BHIVE Workspace, HSR Sector 6 Service Road",12.918016699999999,77.6247532,Office,"HSR Layout, Bengaluru",1.8358217226219997,1.0603201050053719,6,7,5,403
4815,Onepinboard - Coworking and Managed Office Space Provider,12.903321400000001,77.60535859999999,Office,"HSR Layout, Bengaluru",1.4421256945117906,2.091320795119025,9,11,9,658
4828,"BHIVE(Honeykomb, Managed Office Spaces), HSR Layout Sector 6",12.914196400000002,77.63217309999999,Office,"HSR Layout, Bengaluru",2.634913918659216,1.9442145991833175,9,10,8,610
4837,Onepinboard - Coworking and Managed Office Space Provider,12.903321400000001,77.60535859999999,Office,"HSR Layout, Bengaluru",1.4421256945117906,2.091320795119025,9,11,9,658
4838,Qbico Co-Working Office Spaces,12.9145748,77.6367575,Office,"HSR Layout, Bengaluru",3.1280228225422086,2.4119312767487733,12,14,11,822
4850,Mahendra Homes Pvt Ltd - Head Office,12.9135463,77.6366528,Office,"HSR Layout, Bengaluru",3.1247840879058066,2.42983277244582,12,13,11,789
4851,GreenBubbles Startup Services: Coworking Space in HSR Layout,12.9161629,77.6303885,Office,"HSR Layout, Bengaluru",2.433489812148327,1.6995926915353736,11,12,10,711
4857,THE VENTURE STUDIOS,12.916072900000001,77.6321002,Office,"HSR Layout, Bengaluru",2.6189737593269977,1.8829612783785161,11,13,10,769
4859,Onepinboard - Coworking and Managed Office Space Provider,12.903321400000001,77.60535859999999,Office,"HSR Layout, Bengaluru",1.4421256945117906,2.091320795119025,9,11,9,658
4862,THE VENTURE STUDIOS,12.916072900000001,77.6321002,Office,"HSR Layout, Bengaluru",2.6189737593269977,1.8829612783785161,11,13,10,769
4873,Richcore Lifesciences City Office,12.911437,77.63500970000001,Office,"HSR Layout, Bengaluru",2.978737778174485,2.3393051061724286,11,12,10,744
4901,Onepinboard - Coworking and Managed Office Space Provider,12.903321400000001,77.60535859999999,Office,"HSR Layout, Bengaluru",1.4421256945117906,2.091320795119025,9,11,9,658
4906,Invento Robotics,12.913169300000002,77.63247,Office,"HSR Layout, Bengaluru",2.678225831058257,2.012292099081899,9,11,9,634
4912,Onn Bikes Rental,12.910103999999999,77.63522459999999,Office,"HSR Layout, Bengaluru",3.030515880973533,2.4213801022557644,12,13,10,777
4923,Onepinboard - Coworking and Managed Office Space Provider,12.903321400000001,77.60535859999999,Office,"HSR Layout, Bengaluru",1.4421256945117906,2.091320795119025,9,11,9,658
4936,"Pazcare, 365sharedspace HSR Layout Sector 6",12.913936,77.632536,Office,"HSR Layout, Bengaluru",2.6765106097590152,1.9905908603602882,9,10,8,616
4945,Onepinboard - Coworking and Managed Office Space Provider,12.903321400000001,77.60535859999999,Office,"HSR Layout, Bengaluru",1.4421256945117906,2.091320795119025,9,11,9,658
4956,Bonito Designs - Home Interior Designers in Bangalore (HSR Layout),12.9107044,77.63223070000001,Office,"HSR Layout, Bengaluru",2.6992810146329673,2.101631179919673,10,12,9,690
4967,Onepinboard - Coworking and Managed Office Space Provider,12.903321400000001,77.60535859999999,Office,"HSR Layout, Bengaluru",1.4421256945117906,2.091320795119025,9,11,9,658
4998,HSR Layout Sector 7,12.9092123,77.6339326,Office,"HSR Layout, Bengaluru",2.9182493951218422,2.3430928716587776,12,13,11,767
5003,Furnished Office Bangalore,12.934472999999999,77.613315,Office,"HSR Layout, Bengaluru",2.1304077064308418,1.669787434339182,12,13,11,794
5006,Godown%2FWarehouse,12.91122,77.6288189,Office,"HSR Layout, Bengaluru",2.3260838819686644,1.7523596897871694,9,10,8,598
5012,FortuneProps - Bangalore,12.9363875,77.6144781,Office,"HSR Layout, Bengaluru",2.370495463732319,1.8726536122351811,11,12,10,723
5016,Furnished Office,12.936195,77.62727209999998,Office,"HSR Layout, Bengaluru",3.067854064892348,2.272294300488627,11,11,10,668
5018,Zolo Elysium Co-Living %7C Redefining PG,12.909484800000001,77.6320401,Office,"HSR Layout, Bengaluru",2.7124251823478205,2.150805625853121,11,12,10,744
5026,Zolo Inxs PG,12.910039999999999,77.6311742,PG,"HSR Layout, Bengaluru",2.6056528788836513,2.038539733659258,11,12,10,749
5029,Girls PG,12.9137588,77.6311671,PG,"HSR Layout, Bengaluru",2.5306546604488673,1.8570672597453382,10,11,9,657
5030,The New Prime ladies pg,12.9107406,77.63627059999999,PG,"HSR Layout, Bengaluru",3.127130459918075,2.4953355800090695,12,13,11,798
5031,MANASA GENTS PG HSR,12.916805,77.624697,PG,"HSR Layout, Bengaluru",1.8185620036626438,1.084383080972246,10,11,10,680
5032,CmLuxury Gents PG,12.9108795,77.62884179999999,PG,"HSR Layout, Bengaluru",2.3375149356126452,1.7747644901531985,9,10,8,589
5033,PSR Luxury PG For Gents,12.915794900000002,77.6311463,PG,"HSR Layout, Bengaluru",2.5157418946804464,1.788892429112667,11,12,11,739
5036,Sri Sai Balaji Pg for Gents,12.9134284,77.62570229999999,PG,"HSR Layout, Bengaluru",1.9474261983915304,1.3361308185116798,7,8,7,481
5042,SRI SAI BALAJI LUXURY PG FOR LADIES,12.915451199999998,77.63422759999999,PG,"HSR Layout, Bengaluru",2.850311835592048,2.1229201253722154,11,12,10,719
5044,"(The Hope), Lakshmi Balaji Ladies PG%2FHostel",12.9133651,77.6262196,PG,"HSR Layout, Bengaluru",2.0039154113899698,1.3881287396252882,8,8,7,499
5045,Ladies PG,12.9068442,77.629421,PG,"HSR Layout, Bengaluru",2.543478630825422,2.099534232682627,9,10,8,626
5047,Crystal Rock PG,12.9157063,77.63200259999999,PG,"HSR Layout, Bengaluru",2.6086678527810947,1.881468920768909,11,13,10,755
5053,Biswas Girl's PG,12.9149615,77.6358427,PG,"HSR Layout, Bengaluru",3.0269962217246067,2.3056354875936997,11,13,11,765
5056,Shiva Luxury Ladies PG HSR Layout 6th Sector,12.9166805,77.6269319,PG,"HSR Layout, Bengaluru",2.060032284525273,1.3218124151216453,11,12,10,713
5059,Sri Sai Balaji Pg For Men,12.907172300000001,77.63010329999999,PG,"HSR Layout, Bengaluru",2.597273712159483,2.1310282177604427,10,12,10,729
5061,Sai Pawan PG,12.917142199999999,77.6374938,PG,"HSR Layout, Bengaluru",3.20585442437608,2.442038525800758,10,11,9,659
5063,Sri balaji PG for Gents,12.9109016,77.6288859,PG,"HSR Layout, Bengaluru",2.3415468197523537,1.7774459818585442,9,10,8,590
5064,Isha PG for Girls,12.9143828,77.634028,PG,"HSR Layout, Bengaluru",2.833954129383289,2.1307675137509787,10,12,10,693
5066,Vikranth PG For Ladies,12.9149731,77.63584300000001,PG,"HSR Layout, Bengaluru",3.0269775712468494,2.3053816052228333,12,13,11,766
5068,Greeshma ladies PG,12.909811,77.6300447,PG,"HSR Layout, Bengaluru",2.494477120696753,1.948997529762048,11,13,10,757
5069,Om ladies PG HSR Layout,12.915273800000001,77.6281698,PG,"HSR Layout, Bengaluru",2.1946685316111068,1.4946147371860168,9,10,8,606
5070,Prakash PG for Gents,12.9105772,77.6326569,PG,"HSR Layout, Bengaluru",2.7474568353840105,2.149087969290407,11,12,10,706
5071,Sri Rama Pg,12.9134239,77.6256506,PG,"HSR Layout, Bengaluru",1.941960966985404,1.331570432975092,7,8,6,479
5080,GREEN HILLS LUXURY LADIES PG,12.906489599999999,77.631478,PG,"HSR Layout, Bengaluru",2.7639737376801055,2.294111367905835,10,12,9,696
5082,Someshwara PG,12.9137705,77.62926970000001,PG,"HSR Layout, Bengaluru",2.326000462602825,1.6652439698257244,9,10,8,609
5083,Sashidhara BOYS PG,12.916703300000002,77.6372136,PG,"HSR Layout, Bengaluru",3.1740107552065573,2.417779103927547,10,11,9,656
5086,Tirumala Pg For Boys,12.9120084,77.6293113,PG,"HSR Layout, Bengaluru",2.3598077268313347,1.7542712751570917,10,11,9,655
5089,Someshwara PG For Ladies,12.914833699999999,77.6265931,PG,"HSR Layout, Bengaluru",2.0265898136623615,1.3520012399784773,8,9,8,569
5090,Sri Venketeshwara PG for Gents,12.9049799,77.6319563,PG,"HSR Layout, Bengaluru",2.8795386814786803,2.442487515739923,10,14,10,827
5099,SS Comforts Boys PG,12.907392199999999,77.62978299999999,PG,"HSR Layout, Bengaluru",2.5558886871235815,2.088737100100488,9,10,8,629
5101,Happy Home Ladies Pg,12.913430199999999,77.6335681,PG,"HSR Layout, Bengaluru",2.793254989134816,2.11453477950849,10,11,9,663
5102,HAANVIKA LUXURY PG FOR LADIES,12.9171231,77.6302595,PG,"HSR Layout, Bengaluru",2.4224361363895524,1.6653127035887267,7,8,7,488
5103,Lucky pg for ladies,12.9073963,77.6344296,PG,"HSR Layout, Bengaluru",3.028251819876513,2.493645565181471,11,13,11,794
5106,Hamlet Stays Taurus PG in HSR layout Bangalore,12.9139252,77.6330105,PG,"HSR Layout, Bengaluru",2.72784743080298,2.039849108312937,10,11,9,662
5108,Official Paying Guest For Men,12.910150900000001,77.6330214,PG,"HSR Layout, Bengaluru",2.796726415877929,2.206222608829,11,12,10,722
5110,Tarigondas Ladies PG,12.9136673,77.6310506,PG,"HSR Layout, Bengaluru",2.5191403243159143,1.848811411910945,10,11,9,655
5113,Narasimha PG for Gents,12.9165946,77.62785749999999,PG,"HSR Layout, Bengaluru",2.1600030557741854,1.421538882192019,10,11,9,656
5120,Sri Venkateshwara PG for Gents,12.917823,77.6286005,PG,"HSR Layout, Bengaluru",2.2483688379499425,1.4760156397078195,7,8,7,498
5123,Laxmi Kushal PG,12.911263,77.6291363,PG,"HSR Layout, Bengaluru",2.3584874838476653,1.7791615431713639,10,11,9,645
5125,Laxmi Kushal PG,12.911263,77.6291363,PG,"HSR Layout, Bengaluru",2.3584874838476653,1.7791615431713639,10,11,9,645
5126,Red Square PG,12.912274499999999,77.63287079999999,PG,"HSR Layout, Bengaluru",2.734841490914444,2.0895065868400793,10,11,9,674
5127,Sri Balaji Luxury Pg for Ladies,12.9138263,77.62691,PG,"HSR Layout, Bengaluru",2.0712056627916557,1.4299961879396799,8,9,7,538
5130,SVS GENTS PG,12.9192907,77.6295444,PG,"HSR Layout, Bengaluru",2.3695985211580033,1.5659411759317592,11,12,10,691
5131,Nandini Boys P.G,12.91338,77.6255642,PG,"HSR Layout, Bengaluru",1.9334456710906678,1.3260584118198773,7,8,6,474
5134,Ganesh PG,12.9191638,77.6295132,PG,"HSR Layout, Bengaluru",2.3641461467694858,1.56289199855407,9,9,8,562
5135,Luxury Gents PG,12.910879800000002,77.6288429,PG,"HSR Layout, Bengaluru",2.3376223036868127,1.7748464153001096,9,10,8,589
5139,Teja PG For Ladies,12.9181821,77.63435859999998,PG,"HSR Layout, Bengaluru",2.8735707147388707,2.093022119648419,9,10,9,619
5141,Zolo Lance PG,12.9154745,77.63214690000001,PG,"HSR Layout, Bengaluru",2.6248034879221414,1.9026867385641235,11,12,10,738
5144,Padma Luxury PG for ladies,12.9176815,77.63353640000001,PG,"HSR Layout, Bengaluru",2.780580764856065,2.00917593778225,9,10,8,595
5145,Royal Luxury PG For Gents,12.9184283,77.63243409999998,PG,"HSR Layout, Bengaluru",2.668339506033024,1.8830390175638245,9,10,8,576
5146,Best Boys%2FGirls PG in Bangalore %7C OYO LIFE BLR2304 HSR Layout,12.9175896,77.63413940000001,PG,"HSR Layout, Bengaluru",2.845163255853564,2.075240268875791,9,10,8,586
5147,Bharath PG for Gents,12.911391,77.62902779999999,PG,"HSR Layout, Bengaluru",2.343848020342302,1.76173753824892,9,10,9,621
5149,Slv Pg For Gents,12.9149162,77.62472259999998,PG,"HSR Layout, Bengaluru",1.8237047567885427,1.16375876988182,9,11,9,636
5152,"CM Luxury gents PG, Bomanhalli signal",12.9071788,77.6298862,PG,"HSR Layout, Bengaluru",2.5752460914715734,2.112655317113138,9,11,9,644
5154,KS Ladies PG,12.917161199999999,77.6322601,PG,"HSR Layout, Bengaluru",2.639215902349117,1.8789810548189656,9,9,8,559
5155,Sri Lakshmi Chenna Kesava PG for Gents,12.911302699999998,77.62893940000001,PG,"HSR Layout, Bengaluru",2.3367009914477537,1.7586388846548753,9,10,9,622
5157,SLV Gents PG,12.9151756,77.62468829999999,PG,"HSR Layout, Bengaluru",1.818233426842887,1.1478909457598043,9,11,9,636
5159,Sri Rajarajeshwari PG for Gents,12.917330499999998,77.6284802,PG,"HSR Layout, Bengaluru",2.2312072815856325,1.471311232723447,7,8,6,484
5161,Gowtham Ladies PG New,12.9067,77.63133979999999,PG,"HSR Layout, Bengaluru",2.7411971909284523,2.2677179161910708,10,12,9,693
5163,Padma Luxury Girls PG,12.9174797,77.6305842,PG,"HSR Layout, Bengaluru",2.459836218939108,1.6941838507554028,8,9,7,511
5164,Padma Luxury Girls PG,12.9174797,77.6305842,PG,"HSR Layout, Bengaluru",2.459836218939108,1.6941838507554028,8,9,7,511
5165,Sri Sai Balaji PG,12.9193556,77.63000840000001,PG,"HSR Layout, Bengaluru",2.420399478307441,1.6161044575370136,11,12,11,706
5166,Shri Sai PG,12.917132400000002,77.6335499,PG,"HSR Layout, Bengaluru",2.778718419237784,2.0178810026918157,9,9,8,569
5167,HH pg gents,12.913364900000001,77.63453340000001,PG,"HSR Layout, Bengaluru",2.898066547700504,2.2160785779244527,10,11,9,684
5168,Suraksha Homes Ladies PG,12.9164904,77.6376796,PG,"HSR Layout, Bengaluru",3.2240542605525424,2.4710132387862904,10,11,9,642
5170,THE HOPE GENTS PG,12.9133985,77.6260307,PG,"HSR Layout, Bengaluru",1.9831173195914191,1.368526827051221,7,8,7,494
5172,Sri Chaitanya Pg for Ladies,12.9176103,77.629513,PG,"HSR Layout, Bengaluru",2.3450269955343335,1.5771909710994902,8,9,7,532
5173,SV Mens PG,12.9184099,77.6242457,PG,"HSR Layout, Bengaluru",1.787130615398696,0.9995627638688229,7,7,6,419
5174,Shruti PG,12.9177704,77.6310393,PG,"HSR Layout, Bengaluru",2.5113196467836003,1.7390703774281253,8,9,7,536
5175,sri lakshmi narasimha Gents PG,12.9236969,77.6341404,PG,"HSR Layout, Bengaluru",2.9647611910215166,2.114470772785124,11,11,10,646
5178,Sri Sai Balaji Luxury PG for Gents,12.911258199999999,77.6292494,PG,"HSR Layout, Bengaluru",2.370551371833747,1.7899304138548926,10,11,9,640
5179,Raj's PG,12.9125384,77.6272458,PG,"HSR Layout, Bengaluru",2.1288734083439897,1.5305001448298279,9,10,8,586
5180,NR Ladies PG,12.906636,77.6308463,PG,"HSR Layout, Bengaluru",2.6945337850307127,2.231031092702733,10,11,9,681
5181,Karthikeya Ladies Pg,12.9180709,77.6336377,PG,"HSR Layout, Bengaluru",2.7946905610914183,2.016083875923993,9,10,8,600
5182,Pg For Gents.. SLV PG,12.918524900000001,77.6319594,PG,"HSR Layout, Bengaluru",2.618259224753001,1.8310033767648382,9,9,8,561
5184,Sri Lakshmi Balaji PG for Gents,12.9131357,77.62772149999999,PG,"HSR Layout, Bengaluru",2.1686793113811307,1.5432370260082453,9,10,9,628
5185,SRI RAMA PG FOR GENTS,12.917647500000001,77.63492790000001,PG,"HSR Layout, Bengaluru",2.9308546853565556,2.159598093578454,10,11,9,633
5188,Pg,12.910843400000001,77.6288457,PG,"HSR Layout, Bengaluru",2.338914276142708,1.7773045508976069,9,10,8,587
5191,My pg,12.910928,77.629439,PG,"HSR Layout, Bengaluru",2.399024249599828,1.8265876535575571,9,10,8,609
5193,Royal Gents PG,12.9048463,77.6319395,PG,"HSR Layout, Bengaluru",2.8842757195033615,2.451015520929115,11,14,10,832
5194,Prasanth pg for gents,12.910671,77.6280571,PG,"HSR Layout, Bengaluru",2.261188442205153,1.7172478571419436,8,9,8,561
5195,Supriya Ladies Pg,12.917782199999998,77.63322509999999,PG,"HSR Layout, Bengaluru",2.74767874753672,1.9744713350796215,9,10,8,609
5196,SRI LAKSHMI GANESHA PG LADIES,12.9169164,77.62996009999999,PG,"HSR Layout, Bengaluru",2.388985571585887,1.6372697980600461,7,8,6,473
5198,Grexter Avalon Coliving PG,12.911299,77.63422690000002,PG,"HSR Layout, Bengaluru",2.8979531851065454,2.267446868824982,11,12,10,743
5199,Suraksha Homes PG,12.911814199999998,77.6342387,PG,"HSR Layout, Bengaluru",2.8893288943298194,2.246036835511214,11,12,10,736
5200,Gents PG,12.9201275,77.63278000000001,PG,"HSR Layout, Bengaluru",2.7306241706783214,1.9173815734632802,9,10,9,620
5204,Adilakhsmi Paying Guest for Boys,12.911817,77.624595,PG,"HSR Layout, Bengaluru",1.865767173518257,1.3416895250691154,9,9,8,569
5206,Sri Ganapa pg for gents,12.908832499999999,77.6236716,PG,"HSR Layout, Bengaluru",1.8846521011955804,1.5117941196588554,10,11,10,665
5431,Apartment-1 BHK,12.9235963,77.6162818,Apartment,"Indiranagar, Bengaluru",1.2341805194949813,0.46708202678700694,4,4,4,249
5461,House for rent,12.9261028,77.60615729999999,Apartment,"Indiranagar, Bengaluru",1.134855907136643,1.2119235989217758,6,6,5,388
5463,Rent My Stay,12.919729400000001,77.6213998,Apartment,"Indiranagar, Bengaluru",1.5156506787751731,0.6832149349837809,6,7,6,395
5490,"BHIVE Workspace, Koramangala",12.9352415,77.60929859999999,Office,"Indiranagar, Bengaluru",2.1396474192429977,1.853830477148251,12,15,11,890
5666,Furnished Office Bangalore,12.934472999999999,77.613315,Office,"Indiranagar, Bengaluru",2.1304077064308418,1.669787434339182,12,13,11,794
5683,FortuneProps - Bangalore,12.9363875,77.6144781,Office,"Indiranagar, Bengaluru",2.370495463732319,1.8726536122351811,11,12,10,723
5684,Furnished Office,12.936195,77.62727209999998,Office,"Indiranagar, Bengaluru",3.067854064892348,2.272294300488627,11,11,10,668
5692,Worcoft Spaces,12.935526,77.627332,Office,"Indiranagar, Bengaluru",3.0184723483423848,2.2160289708053384,11,11,10,666
5723,Samrat Apartments,12.9198034,77.59856540000001,Apartment,"Jayanagar, Bengaluru",1.0982000155435059,1.7920575750919807,10,10,9,628
5790,A.M. Apartments,12.9317754,77.5988891,Apartment,"Jayanagar, Bengaluru",2.0051894340490644,2.22078415090632,12,13,12,792
5793,Apartments in Bangalore,12.916683500000001,77.5943995,Apartment,"Jayanagar, Bengaluru",1.4688080763293399,2.266006411175531,9,11,9,645
5794,Evantha Jaya,12.9254704,77.5965038,Apartment,"Jayanagar, Bengaluru",1.622814748900933,2.1198141404483084,11,13,11,766
5801,Apartment,12.928977,77.5977103,Apartment,"Jayanagar, Bengaluru",1.8154670716990708,2.1560200142852652,12,14,12,814
5807,Oakyard Apartment,12.9215857,77.5989235,Apartment,"Jayanagar, Bengaluru",1.154829125633565,1.7674828545800192,12,13,11,784
5843,1760 Apartments,12.9232737,77.597613,Apartment,"Jayanagar, Bengaluru",1.377594136394028,1.939592776325219,10,12,10,714
5845,AASHIYANA APARTMENTS,12.930796899999999,77.60059709999999,Apartment,"Jayanagar, Bengaluru",1.8229850306417352,2.0079794491694893,11,12,10,700
5846,Sresta Nivas,12.9250074,77.5937974,Apartment,"Jayanagar, Bengaluru",1.8278812640306028,2.3868020935778747,13,14,12,868
5859,Mohsin flat,12.917760000000001,77.595741,Apartment,"Jayanagar, Bengaluru",1.3353798831201231,2.1074621238139875,10,11,10,687
5874,Madhavram Metropolitan Apartment,12.928132699999999,77.59826729999999,Apartment,"Jayanagar, Bengaluru",1.7042837450021975,2.058324636510698,12,13,11,763
5900,Fumzas Service Apartment Bangalore %7C Service Apartment Jayanagar %7C Service Apartment Koramangala,12.9316945,77.59761209999999,Apartment,"Jayanagar, Bengaluru",2.0688025371217704,2.326570359489742,13,14,12,817
5902,Padmasree,12.9188091,77.5967517,Apartment,"Jayanagar, Bengaluru",1.2505080563363669,1.9901606818948208,9,10,8,614
5910,Apartment-1 BHK,12.9235963,77.6162818,Apartment,"Jayanagar, Bengaluru",1.2341805194949813,0.46708202678700694,4,4,4,249
5956,Jayanagar 4th 'T' Block,12.9246407,77.595439,Apartment,"Jayanagar, Bengaluru",1.6576939372088102,2.2043735445865122,11,13,11,761
5970,House for rent,12.9261028,77.60615729999999,Apartment,"Jayanagar, Bengaluru",1.134855907136643,1.2119235989217758,6,6,5,388
5992,Rent My Stay,12.919729400000001,77.6213998,Apartment,"Jayanagar, Bengaluru",1.5156506787751731,0.6832149349837809,6,7,6,395
6004,Corporation Office,12.9188138,77.5953819,Office,"Jayanagar, Bengaluru",1.3950073198272317,2.1384790354559557,10,11,9,657
6022,India Post - Jayanagara East Sub Post Office,12.9193353,77.59258390000001,Office,"Jayanagar, Bengaluru",1.7036079385102665,2.4402511549804538,11,12,10,749
6026,Office,12.9205135,77.5922038,Office,"Jayanagar, Bengaluru",1.7759716549292774,2.48359332193049,11,13,11,763
6027,Jayanagar 4th 'T' Block,12.9246407,77.595439,Office,"Jayanagar, Bengaluru",1.6576939372088102,2.2043735445865122,11,13,11,761
6031,UBER Attachment Office Jayanagar,12.9261021,77.5937296,Office,"Jayanagar, Bengaluru",1.902930288411411,2.4275787788426273,12,14,12,839
6033,Food Corporation Of India,12.9246985,77.5974146,Office,"Jayanagar, Bengaluru",1.492019735650339,2.0000009232970495,11,12,11,737
6137,"Taqwa Credit Cooperative Society Ltd (Corporate Office), Jayanagar",12.932298199999998,77.5971656,Office,"Jayanagar, Bengaluru",2.1514414239410433,2.4050727020150395,13,14,13,836
6213,Capital O 69041 Yo Hotel,12.9286,77.59949499999999,Office,"Jayanagar, Bengaluru",1.6690757095405067,1.9674279864151467,12,14,12,829
6214,Furnished Office Bangalore,12.934472999999999,77.613315,Office,"Jayanagar, Bengaluru",2.1304077064308418,1.669787434339182,12,13,11,794
6225,FortuneProps - Bangalore,12.9363875,77.6144781,Office,"Jayanagar, Bengaluru",2.370495463732319,1.8726536122351811,11,12,10,723
6231,Worcoft Spaces,12.935526,77.627332,Office,"Jayanagar, Bengaluru",3.0184723483423848,2.2160289708053384,11,11,10,666
6234,wakefit,12.933891000000001,77.6148809,Office,"Jayanagar, Bengaluru",2.1223299678472216,1.5940223391247614,11,12,10,724
6237,Christ (Deemed to be University),12.9362362,77.6061888,Office,"Jayanagar, Bengaluru",2.2531196631737394,2.090931097913833,9,10,9,626
6251,Christ Junior College,12.935380300000002,77.60587579999999,Office,"Jayanagar, Bengaluru",2.1615393344435025,2.0235360551913835,9,11,9,631
6253,Tejasvi Gents PG Jayanagar,12.9172561,77.5958863,PG,"Jayanagar, Bengaluru",1.3128723802363218,2.097882529818763,10,12,10,705
6256,Venkata Sai Ram Pg (Pure Veg Food),12.919907,77.59671,PG,"Jayanagar, Bengaluru",1.290227124616244,1.9933160411173763,9,11,9,638
6259,Sai Manasa PG For Ladies,12.9172671,77.5937125,PG,"Jayanagar, Bengaluru",1.5475250001930785,2.3317646159778977,11,13,11,761
6262,Raksha PG For Ladies,12.926034800000002,77.5959885,PG,"Jayanagar, Bengaluru",1.7060248690548026,2.192780181820543,11,13,11,774
6263,Shree Bhargavi Ladies PG,12.919442,77.5949363,PG,"Jayanagar, Bengaluru",1.45865796358014,2.185209862454058,10,12,10,691
6268,SAI SWETHA LADIES PG,12.9169341,77.59607170000001,PG,"Jayanagar, Bengaluru",1.2896495059706108,2.082653554665191,10,12,10,711
6270,Sai Nandha Gents P.G Accommodation,12.919248,77.5935088,PG,"Jayanagar, Bengaluru",1.6036659856018667,2.3401385348915063,11,12,10,725
6273,Sri Balaji PG Accomodation,12.928572,77.597053,PG,"Jayanagar, Bengaluru",1.8252142274149197,2.197653613407282,13,14,12,864
6276,PG For Ladies,12.920717800000002,77.5984165,PG,"Jayanagar, Bengaluru",1.1551617871994009,1.8125829682329715,10,12,10,695
6282,Vinayaka PG,12.9173909,77.596645,PG,"Jayanagar, Bengaluru",1.2328351238572168,2.0144451474080327,8,10,8,575
6286,Paying Guest Accommodation for Ladies,12.917618,77.593716,PG,"Jayanagar, Bengaluru",1.5510599314375946,2.3274472989691057,11,13,11,750
6287,Sai ram girls PG,12.917584399999999,77.59445,PG,"Jayanagar, Bengaluru",1.4716035834683519,2.2486117298160764,11,12,10,736
6291,VINAYAKA PG FOR BOYS,12.930462,77.5982123,PG,"Jayanagar, Bengaluru",1.9184464653100335,2.1953334676177634,12,13,11,767
6298,Shree Bhargavi Gents PG,12.9211585,77.59329,PG,"Jayanagar, Bengaluru",1.686088404017441,2.3702878046034486,11,13,10,752
6300,Saraswathi Gents PG ( New 1),12.917298599999999,77.5962207,PG,"Jayanagar, Bengaluru",1.2773331051669656,2.0613340696758407,10,12,10,701
6304,Reddy's PG,12.9203825,77.59658759999999,PG,"Jayanagar, Bengaluru",1.3211150293637794,2.008298122412096,10,11,9,667
6305,Sri Sai Pg,12.9181606,77.59360749999999,PG,"Jayanagar, Bengaluru",1.5706403944202418,2.334365169911096,11,12,10,732
6307,Venkateswara Gents PG,12.9198365,77.5959385,PG,"Jayanagar, Bengaluru",1.3669207432252366,2.076784275133049,10,11,9,672
