,index,Place_name,Latitude,Longitude,Category,Region,haversine_distance_from_centroid,haversine_distance_from_voosh_kitchen,09_30_voosh,19_00_voosh,distance_in_meters_from_voosh,13_30_voosh
560,11801,AVR Nakshatra Villas,12.9644951,77.7063618,Apartment,"Marathahalli, Bengaluru",2.1020465905653283,1.1732011611506687,,,397,7
561,11802,Green House Pharma,12.9539856,77.6980229,Apartment,"Marathahalli, Bengaluru",0.870113467391693,1.832648085972447,,,612,10
562,11805,Dream house pg for ladies,12.9500957,77.7019862,Apartment,"Marathahalli, Bengaluru",0.434694890775471,1.5932564995854082,,,728,12
563,11806,Compact Panache,12.957336,77.7087685,Apartment,"Marathahalli, Bengaluru",1.5078411200484743,0.6248794278716544,,,620,10
564,11807,Stanza Living Stavanger House,12.9581369,77.7093968,Apartment,"Marathahalli, Bengaluru",1.6199394040058654,0.5598120315351516,,,658,11
565,11808,Manjunatha Enterprises,12.956977,77.7034019,Apartment,"Marathahalli, Bengaluru",1.208880517053074,1.2076844297987621,,,749,12
566,11809,Zolo Pepper - PG in Marathahalli Bangalore,12.9571713,77.7096945,Apartment,"Marathahalli, Bengaluru",1.556304144007207,0.5258649732243398,,,686,11
567,11810,Mathru Homeo house,12.9594583,77.7007862,Apartment,"Marathahalli, Bengaluru",1.4405707393555673,1.504050989792268,,,788,13
568,11811,Zolo Asmi Co-Living %7C Redefining PG,12.954909,77.7106108,Apartment,"Marathahalli, Bengaluru",1.4487707143748378,0.5176117979414988,,,407,7
569,11812,SHIVA XEROX Rental%2FLEASE Agreements for House,12.9580812,77.7017945,Apartment,"Marathahalli, Bengaluru",1.2957608513562702,1.3812340099183678,,,698,12
570,11813,Abhi Residency,12.9478171,77.7031633,Apartment,"Marathahalli, Bengaluru",0.3337701023231956,1.6411339573412125,,,775,13
571,11817,Fashion House,12.9533097,77.6981671,Apartment,"Marathahalli, Bengaluru",0.7937244890009261,1.8353492267703764,,,632,11
572,11818,Club House Richfields,12.9599767,77.699132,Apartment,"Marathahalli, Bengaluru",1.503783890686234,1.689899648589232,,,862,14
573,11819,Zolo Mustang Co-Living %7C Redefining PG,12.9516315,77.7047574,Apartment,"Marathahalli, Bengaluru",0.7405006326165632,1.2480122888805,,,674,11
574,11820,Sri Manjunatha Tent House,12.9575861,77.6992406,Apartment,"Marathahalli, Bengaluru",1.2380520165638298,1.6568161245250952,,,623,10
575,11821,Kalamandir - Marathahalli,12.9597839,77.7015194,Apartment,"Marathahalli, Bengaluru",1.4811931462655805,1.431200556585128,,,661,11
576,11822,Chickpet Donne Biryani House - Marathahalli,12.9497678,77.6997403,Apartment,"Marathahalli, Bengaluru",0.36920305701120126,1.822440571689779,,,590,10
577,11823,LOTUS SUITES MARATHAHALLI,12.9631508,77.7073679,Apartment,"Marathahalli, Bengaluru",1.9989973926441362,0.9936935521469035,,,309,5
578,11824,Pure Water House,12.9503232,77.6952236,Apartment,"Marathahalli, Bengaluru",0.7025154756582261,2.241960596496991,,,829,14
579,11825,Spicy House Restaurant,12.9531305,77.6980736,Apartment,"Marathahalli, Bengaluru",0.7779748427366774,1.850356560062847,,,637,11
580,11826,The best Irani chai house,12.9500613,77.7000615,Apartment,"Marathahalli, Bengaluru",0.39664889347292337,1.7763351107031937,,,724,12
581,11827,Aswath Nagar,12.9587847,77.6999044,Apartment,"Marathahalli, Bengaluru",1.3660537118552434,1.5906246392712227,,,711,12
582,11828,Nizam's Biryani House,12.960407,77.701724,Apartment,"Marathahalli, Bengaluru",1.5521586407388626,1.4231016452076108,,,645,11
583,11830,Karnataka tent house,12.9496459,77.7074919,Apartment,"Marathahalli, Bengaluru",0.8448537723200392,1.1653602731583164,,,685,11
584,11831,Treat House,12.9576758,77.7057246,Apartment,"Marathahalli, Bengaluru",1.3696391762792863,0.9542576138759647,,,607,10
585,11835,"Biriyani Zone, Marathahalli",12.9522009,77.7002645,Apartment,"Marathahalli, Bengaluru",0.6330972261279935,1.6571571189034773,,,546,9
586,11836,Suchithra Biriyani,12.9567212,77.7018078,Apartment,"Marathahalli, Bengaluru",1.1459100257634653,1.3818533825032548,,,478,8
587,11839,Super Glass House,12.9568977,77.7064432,Apartment,"Marathahalli, Bengaluru",1.328383426775676,0.8794992255491001,,,884,15
588,11840,"Biriyani Zone, Marathahalli",12.9522009,77.7002645,Apartment,"Marathahalli, Bengaluru",0.6330972261279935,1.6571571189034773,,,546,9
589,11841,Suchithra Biriyani,12.9567212,77.7018078,Apartment,"Marathahalli, Bengaluru",1.1459100257634653,1.3818533825032548,,,478,8
590,11844,Super Glass House,12.9568977,77.7064432,Apartment,"Marathahalli, Bengaluru",1.328383426775676,0.8794992255491001,,,884,15
591,11845,Corner House,12.9557425,77.7125871,Apartment,"Marathahalli, Bengaluru",1.6735836833811166,0.2926110183490259,,,328,5
592,11847,Novel Office - Marathahalli %7C Office Spaces in Bangalore %7C Co working Spaces,12.9567022,77.6998849,Office,"Marathahalli, Bengaluru",1.1347982903218372,1.5899301881186727,,,499,8
593,11848,BBMP Corparator Office,12.9515033,77.6980081,Office,"Marathahalli, Bengaluru",0.6124921625819003,1.9132649877852035,,,675,11
594,11849,LIC OFFICE MARATHAHALLI,12.9647533,77.7026774,Office,"Marathahalli, Bengaluru",2.0437821124451245,1.5124848565197044,,,578,10
595,11850,Office furniture Sales %26 service,12.9587847,77.6999044,Office,"Marathahalli, Bengaluru",1.3660537118552434,1.5906246392712227,,,711,12
596,11851,BBMP Office,12.9567739,77.7007529,Office,"Marathahalli, Bengaluru",1.1421152951987288,1.4955613702818495,,,496,8
597,11852,Bangalore TDP Forum Office,12.9547456,77.6981412,Office,"Marathahalli, Bengaluru",0.9478093336794311,1.8035155150903481,,,591,10
598,11853,BESCOM Office,12.9543169,77.6937394,Office,"Marathahalli, Bengaluru",1.128476952457612,2.281814327250676,,,652,11
599,11854,sdlc coworking space shared office in Marathahalli available 24 by 7,12.9579196,77.7040347,Office,"Marathahalli, Bengaluru",1.3288461729388377,1.1379724013454797,,,840,14
600,11855,JEEVAN PRAMAAN CENTER,12.9547683,77.6938033,Office,"Marathahalli, Bengaluru",1.1632725404087674,2.2675362878426344,,,643,11
601,11856,"REGISTER MARRIAGE CERTIFICATE IN MARTHALLI, MARRIAGE CERTIFICATE AGENTS IN MARATHALLI",12.9593258,77.7018879,Office,"Marathahalli, Bengaluru",1.434399102302378,1.3837813667438763,,,667,11
602,11857,BWSSB AE office,12.9473227,77.6982627,Office,"Marathahalli, Bengaluru",0.2478014925272442,2.099018859370107,,,882,15
603,11858,Jio office,12.9568624,77.7004165,Office,"Marathahalli, Bengaluru",1.1512870639651653,1.531415169645104,,,491,8
604,11859,Featherlite Living,12.9503715,77.6998173,Office,"Marathahalli, Bengaluru",0.4340091326950641,1.7839945103237889,,,579,10
605,11860,Mani Enterprises,12.9586335,77.6975733,Office,"Marathahalli, Bengaluru",1.382374117728758,1.8412873986630809,,,654,11
606,11861,Spinny (Bangalore Office),12.9580298,77.7009518,Office,"Marathahalli, Bengaluru",1.2825317899845992,1.4722699920348719,,,743,12
607,11862,Office TechGlobal,12.9563329,77.6950248,Office,"Marathahalli, Bengaluru",1.237560186342289,2.1181314757835463,,,582,10
608,11863,Blue Dart DHL,12.9592316,77.7009952,Office,"Marathahalli, Bengaluru",1.416239762563568,1.478267158557009,,,765,13
609,11864,Krishna Summit Office Space,12.958599,77.701171,Office,"Marathahalli, Bengaluru",1.347037389680902,1.4521418272752453,,,934,16
610,11865,Ashwini Travel Link,12.959172,77.697419,Office,"Marathahalli, Bengaluru",1.4444703292044543,1.8627415645283345,,,668,11
611,11866,Kent office,12.9570821,77.7024758,Office,"Marathahalli, Bengaluru",1.1972157307092464,1.3073645477989781,,,725,12
612,11867,I2 Imperial India Consultancy,12.9559957,77.6943271,Office,"Marathahalli, Bengaluru",1.2428587410896643,2.1962544811083147,,,592,10
613,11868,MSR Properties,12.9515877,77.7017643,Office,"Marathahalli, Bengaluru",0.5840323487500898,1.5349800485018663,,,598,10
614,11869,Corporator Ward Office Marathahalli,12.9571382,77.7008262,Office,"Marathahalli, Bengaluru",1.1828904380549545,1.485771103967156,,,629,10
615,11870,New office,12.957309,77.702245,Office,"Marathahalli, Bengaluru",1.2176269286440313,1.3315644635011654,,,726,12
616,11872,NANDAJYOTHICHITS INDIA PVT LTD,12.955805,77.692797,Office,"Marathahalli, Bengaluru",1.321299536028206,2.3632390288849217,,,632,11
617,11873,Oracle HCM Training,12.95942,77.7009817,Office,"Marathahalli, Bengaluru",1.4371010000175626,1.4824795393001073,,,776,13
618,11874,Electoral Id Registration Office,12.9545393,77.7004503,Office,"Marathahalli, Bengaluru",0.8929893973073942,1.562511320973353,,,895,15
619,11875,my Priority office Marathahalli,12.9521013,77.7001841,Office,"Marathahalli, Bengaluru",0.6222783679030941,1.6692903427434906,,,554,9
620,11876,Enable Communication,12.95849,77.700857,Office,"Marathahalli, Bengaluru",1.3332202244953884,1.4851808580130534,,,756,13
621,11877,Vijay Kumar Chourasia %26 Co( Head Office),12.9591011,77.7009773,Office,"Marathahalli, Bengaluru",1.40165525087792,1.4784508589102878,,,763,13
622,11878,Lawyer Office,12.9499483,77.7051396,Office,"Marathahalli, Bengaluru",0.6411334957983769,1.324290539344896,,,686,11
623,11879,E- Stamp Munnekolala,12.9514904,77.7019242,Office,"Marathahalli, Bengaluru",0.5783136273279333,1.5241507462325559,,,604,10
624,11880,Clarivate Analytics,12.9524815,77.6994359,Office,"Marathahalli, Bengaluru",0.672171641917223,1.7307684342807403,,,879,15
625,11881,BESCOM office meter name transfer,12.95809,77.7020324,Office,"Marathahalli, Bengaluru",1.300007713557406,1.3555179422743973,,,705,12
626,11882,Bhagini Hospitality Corporate office,12.9518858,77.7004112,Office,"Marathahalli, Bengaluru",0.5979142712324197,1.655396958131254,,,562,9
627,11883,Infoskaters Technologies Pvt Ltd,12.9569472,77.7015352,Office,"Marathahalli, Bengaluru",1.1673130892767944,1.4098675911868541,,,639,11
628,11884,Wood Mart,12.9512754,77.6999998,Office,"Marathahalli, Bengaluru",0.5317325963041865,1.7231239806308822,,,563,9
629,11885,Orange tour and travels marathahalli office,12.9581212,77.7016266,Office,"Marathahalli, Bengaluru",1.2981759609193768,1.3996006443056304,,,692,12
630,11886,E-Stamp Vishwabharathi,12.9567257,77.6945336,Office,"Marathahalli, Bengaluru",1.3013970502222578,2.1689193919840224,,,707,12
631,11887,Income tax return filing and Compliance,12.9559666,77.6999467,Office,"Marathahalli, Bengaluru",1.0527785671818086,1.5903302844820124,,,660,11
632,11888,NOVEL MSR GROUPS,12.9568048,77.6998387,Office,"Marathahalli, Bengaluru",1.1464443168316039,1.5942775056493845,,,501,8
633,11889,"Ramesh N (Corporator, Marathahalli, Ward No:86)",12.9554689,77.7003866,Office,"Marathahalli, Bengaluru",0.9963336267273805,1.550341855449414,,,639,11
634,11890,Easy2seva,12.9566294,77.7046823,Office,"Marathahalli, Bengaluru",1.217657329862067,1.0722479428908287,,,430,7
635,11891,Soul Space Paradigm,12.9510554,77.6992808,Office,"Marathahalli, Bengaluru",0.5197004878933815,1.8042824465145393,,,856,14
636,11892,Rigel Spaces and Travel LLP,12.967068,77.702911,Office,"Marathahalli, Bengaluru",2.302343804017082,1.6433586030198517,,,597,10
637,11893,NAMO ARMY MAIN OFFICE,12.9533091,77.692798,Office,"Marathahalli, Bengaluru",1.117547372738372,2.402166561568613,,,701,12
638,11894,Congress office,12.9566294,77.7046823,Office,"Marathahalli, Bengaluru",1.217657329862067,1.0722479428908287,,,430,7
639,11895,Chaayos Regional Office - South,12.9520274,77.7008392,Office,"Marathahalli, Bengaluru",0.6155717735064207,1.606521552947685,,,573,10
640,11896,Bescom S7 Subdivision Office,12.9580529,77.7019315,Office,"Marathahalli, Bengaluru",1.2944661467904928,1.366273704405688,,,702,12
641,11897,H.A.L.Ancillary Industrial Estate,12.9536392,77.695126,Office,"Marathahalli, Bengaluru",0.9768475296614207,2.147652595757963,,,734,12
642,11898,Kumar R Gowda,12.9566294,77.7046823,Office,"Marathahalli, Bengaluru",1.217657329862067,1.0722479428908287,,,430,7
643,11899,Chamunda Computer %26 Stationery,12.9558259,77.6976914,Office,"Marathahalli, Bengaluru",1.0765518194016217,1.834975690413555,,,569,9
644,11900,SHIVA XEROX Rental%2FLEASE Agreements for House,12.9580812,77.7017945,Office,"Marathahalli, Bengaluru",1.2957608513562702,1.3812340099183678,,,698,12
645,11901,MS Office Training centre at Marathahalli,12.9570861,77.7018721,Office,"Marathahalli, Bengaluru",1.187053703759689,1.3727125641494287,,,717,12
646,11902,M.N motor craft,12.951994,77.699721,Office,"Marathahalli, Bengaluru",0.6142524233636703,1.7203875034675995,,,857,14
647,11903,Digital Suvidha Center,12.9587847,77.6999044,Office,"Marathahalli, Bengaluru",1.3660537118552434,1.5906246392712227,,,711,12
648,11904,ACS Group of Company,12.953783,77.7047311,Office,"Marathahalli, Bengaluru",0.9356486241183888,1.1423014973886996,,,528,9
649,11905,Bike transport,12.9562336,77.6982975,Office,"Marathahalli, Bengaluru",1.1049134899367992,1.7652834116211427,,,544,9
650,11906,Zenith Square,12.9628154,77.7014481,Office,"Marathahalli, Bengaluru",1.8168406440501985,1.5328893364930067,,,742,12
651,11907,Xerox and rental agreement center,12.9592848,77.7009084,Office,"Marathahalli, Bengaluru",1.4217472984896284,1.4883459413262117,,,778,13
652,11908,Innerwork Solutions Pvt Ltd,12.9585974,77.7019167,Office,"Marathahalli, Bengaluru",1.3543323008666603,1.371586404774888,,,693,12
653,11909,BTF PARTY OFFICE,12.9528172,77.6981116,Office,"Marathahalli, Bengaluru",0.7437098382942563,1.8560070939177105,,,647,11
654,11910,Mindmap consulting,12.957123,77.701941,Office,"Marathahalli, Bengaluru",1.1921480755366978,1.3650964152674787,,,718,12
655,11911,BMTC Bus Pass Issue Counter,12.9569828,77.7022487,Office,"Marathahalli, Bengaluru",1.181935457294966,1.3324488309607248,,,722,12
656,11912,Alpha Enterprises,12.9569472,77.7015352,Office,"Marathahalli, Bengaluru",1.1673130892767944,1.4098675911868541,,,639,11
657,11914,Aqua Solution Engineers Private Limited,12.9537426,77.7035363,Office,"Marathahalli, Bengaluru",0.8735979879396264,1.2650629721933215,,,564,9
658,11915,SLV MAN POWER SOLUTIONS,12.9567998,77.6984426,Office,"Marathahalli, Bengaluru",1.1636458323710752,1.7453945047408925,,,523,9
659,11916,Coworking Nomads Coworking Space in Bangalore,12.9580524,77.7020737,Office,"Marathahalli, Bengaluru",1.2964879715045041,1.3508742414570805,,,707,12
660,11918,bajaj capital ltd,12.9577533,77.7008575,Office,"Marathahalli, Bengaluru",1.2513675340774466,1.4817416668233212,,,737,12
661,11919,VRL Travels,12.959817,77.701985,Office,"Marathahalli, Bengaluru",1.4898637005851025,1.3821863868025694,,,679,11
662,11920,RAMESHA NAIK S,12.9577205,77.6973949,Office,"Marathahalli, Bengaluru",1.2882936406353107,1.8568968520676883,,,621,10
663,11921,Zeta-byte solutions,12.9567368,77.7010792,Office,"Marathahalli, Bengaluru",1.1397577821820655,1.4605217423784569,,,675,11
664,11922,Abstream Technologies,12.9567685,77.6982913,Office,"Marathahalli, Bengaluru",1.1633194054163813,1.761943113026175,,,525,9
665,11923,"KV Jagannath Reddy, Notary Public %26 Advocate",12.9538203,77.6964154,Office,"Marathahalli, Bengaluru",0.9201296309515565,2.0067716004644107,,,694,12
666,11924,Muse Hub Co-working space,12.9579879,77.7010511,Office,"Marathahalli, Bengaluru",1.2784345736701777,1.4613605841396806,,,742,12
667,11925,Samson Visio,12.9564422,77.702574,Office,"Marathahalli, Bengaluru",1.1296001355060683,1.301653846804594,,,471,8
668,11926,Inspire Work,12.9709722,77.6995132,Office,"Marathahalli, Bengaluru",2.7218881036035136,2.206525158415508,,,682,11
669,11927,Fly Pack And Move Head office Dropped Pin,12.9578897,77.7009311,Office,"Marathahalli, Bengaluru",1.2668655037333114,1.4740542347053178,,,740,12
670,11928,namo army head office,12.9559092,77.6944757,Office,"Marathahalli, Bengaluru",1.2262103863514797,2.180996935634432,,,605,10
671,11929,Office Of Back Office Associate,12.9587651,77.6973404,Office,"Marathahalli, Bengaluru",1.4023842763609844,1.8674575852876398,,,662,11
672,11930,DTDC,12.9485986,77.7048255,Office,"Marathahalli, Bengaluru",0.5337645140642622,1.449514063401818,,,823,14
673,11931,Vemuri Espousal Pvt Ltd,12.9576697,77.7007162,Office,"Marathahalli, Bengaluru",1.241550792274587,1.4969545588093642,,,644,11
674,11933,V S trans port,12.9596652,77.7027178,Office,"Marathahalli, Bengaluru",1.4845051643775684,1.3010371218222787,,,736,12
675,11934,Makonis Software Solutions Pvt Ltd,12.9580833,77.7016932,Office,"Marathahalli, Bengaluru",1.2947507011221655,1.3922115579861787,,,694,12
676,11935,R.D. Rubber Stamp Maker and office files Rebinding,12.956479,77.6975753,Office,"Marathahalli, Bengaluru",1.1498843799411744,1.8412779920425824,,,553,9
677,11936,Coworkyard Marathahalli 1,12.9580202,77.7018343,Office,"Marathahalli, Bengaluru",1.289540933208129,1.3766616409272976,,,699,12
678,11938,Greenvironment Innovation %26 Marketing India (P) Ltd,12.956646,77.6998929,Office,"Marathahalli, Bengaluru",1.128514653243821,1.5894567714346066,,,499,8
679,11939,AERODESIGN SOLUTIONS Private Limited,12.9574614,77.7025614,Office,"Marathahalli, Bengaluru",1.2403851974094318,1.2970176969452034,,,734,12
680,11940,Astrosat Technologies,12.9548492,77.6981399,Office,"Marathahalli, Bengaluru",0.9589817861232162,1.8016837095921532,,,589,10
681,11941,Zasha Advertising,12.9562265,77.6951473,Office,"Marathahalli, Bengaluru",1.2208941815554692,2.1056918344432973,,,580,10
682,11943,"ViaCoWorks.com- Co working, Office Space, Private Cabins, Virtual Office %26 More",12.9584823,77.7056738,Office,"Marathahalli, Bengaluru",1.449252786751494,0.9650350168941992,,,820,14
683,11944,Sharekhan,12.9564808,77.6956028,Office,"Marathahalli, Bengaluru",1.224266144181383,2.0545977760362044,,,712,12
684,11945,Sharanya Narayani International School - City Office,12.956924,77.7007577,Office,"Marathahalli, Bengaluru",1.158813697781464,1.4941463348551434,,,485,8
685,11946,HRM Visas,12.9571063,77.7009705,Office,"Marathahalli, Bengaluru",1.1800743990556457,1.4702626848600344,,,723,12
686,11947,Chourasia Constructions and Ifrastructure India Pvt Ltd.,12.9586522,77.7008707,Office,"Marathahalli, Bengaluru",1.3512995707810254,1.4850518844993483,,,770,13
687,11948,NN Creations,12.9552906,77.69696,Office,"Marathahalli, Bengaluru",1.0449087835729396,1.9207543606813624,,,610,10
688,11949,Airtel Store,12.9615456,77.7013211,Office,"Marathahalli, Bengaluru",1.6750654362697277,1.4980638765691148,,,758,13
689,11950,S.S.R WEIGHING SOLUTIONS PVT LTD,12.9553698,77.7050554,Office,"Marathahalli, Bengaluru",1.1073843927616973,1.0554530500204078,,,540,9
690,11951,SCALENEWORKS MANAGED SOLUTIONS PVT. LTD,12.9608499,77.7012094,Office,"Marathahalli, Bengaluru",1.5971363076510119,1.4888207932337387,,,798,13
691,11952,fratitude,12.9600165,77.6999631,Office,"Marathahalli, Bengaluru",1.5027209981517933,1.6017845686070604,,,838,14
692,11953,Level Up Trainings Pvt Ltd,12.9594127,77.6976336,Office,"Marathahalli, Bengaluru",1.4656551893207332,1.8423781552192906,,,670,11
693,11954,Jayanna Office,12.9567601,77.6975254,Office,"Marathahalli, Bengaluru",1.181459550606246,1.8448828907963073,,,537,9
694,11955,HP World,12.9627209,77.7019828,Office,"Marathahalli, Bengaluru",1.8109505027051436,1.4753596735173244,,,601,10
695,11956,SSR Dhanvi Castle,12.9608524,77.7042332,Office,"Marathahalli, Bengaluru",1.6483924639213643,1.1739701720185518,,,409,7
696,11957,Chourasia Interior Pvt Ltd,12.9574125,77.7017734,Office,"Marathahalli, Bengaluru",1.2216671903119543,1.3824631263477336,,,712,12
697,11958,Cognicel Consultancy Services Pvt Ltd,12.9600551,77.7022862,Office,"Marathahalli, Bengaluru",1.520227546599152,1.3552468372678312,,,697,12
698,11959,digital prints in marathahalli,12.955962,77.7054981,Office,"Marathahalli, Bengaluru",1.1879381443318038,0.9949311443408845,,,555,9
699,11960,M.S.R. Technologies,12.9545315,77.7001434,Office,"Marathahalli, Bengaluru",0.8925037813653887,1.5951852397295971,,,896,15
700,11961,All Ameen pvt ltd,12.956924,77.701127,Office,"Marathahalli, Bengaluru",1.1608739437170166,1.4541751329640646,,,479,8
701,11962,Marriage Registration certificate in Marathalli And Love Marriages and Wedding Planners,12.9602808,77.7144896,Office,"Marathahalli, Bengaluru",2.163151867511614,0.30145941340829724,,,127,2
702,11963,ISRO Satellite Integration and Test Establishment (ISITE),12.9643399,77.6959244,Office,"Marathahalli, Bengaluru",2.0409780071999815,2.1520945737331814,,,808,13
703,11964,Reliance Digital,12.9502139,77.6989321,Office,"Marathahalli, Bengaluru",0.4413089571168928,1.8777848461736109,,,840,14
704,11965,CDEF INFRA PVT LTD,12.9592317,77.6996329,Office,"Marathahalli, Bengaluru",1.417123764969374,1.62483891855107,,,821,14
705,11966,LC Adroit Vantage,12.9565797,77.6999355,Office,"Marathahalli, Bengaluru",1.120937998256537,1.5853453680112675,,,514,9
706,11967,Sk Enterprises printer service center,12.9589649,77.7016886,Office,"Marathahalli, Bengaluru",1.392187153546342,1.4001547639404182,,,674,11
707,11968,JioHomeJob.Com Solution Pvt. Ltd.,12.9635954,77.7093468,Office,"Marathahalli, Bengaluru",2.1334554678784303,0.8742763703714019,,,257,4
708,11969,KMF Dairy,12.9551988,77.7037447,Office,"Marathahalli, Bengaluru",1.0323701705988784,1.1981122452484239,,,484,8
709,11970,"Asomkriti, Assamese Mekhela Chadar, Handloom And Handicraft Product",12.9592379,77.7015842,Office,"Marathahalli, Bengaluru",1.4213180169517061,1.415055780066557,,,661,11
710,11971,Laptop Store,12.9564417,77.6962491,Office,"Marathahalli, Bengaluru",1.1922343627335945,1.9849584902937074,,,563,9
711,11972,pan center,12.9572013,77.7008044,Office,"Marathahalli, Bengaluru",1.1898100959455533,1.487922157580078,,,629,10
712,11973,COMPUTER SALES %26 SERVICE %7C Second-hand Laptops - Buyers %26 Sellers,12.9568563,77.6988208,Office,"Marathahalli, Bengaluru",1.163124805823112,1.7041575473707895,,,529,9
713,11974,Mk Computer Services,12.9560368,77.6942188,Office,"Marathahalli, Bengaluru",1.252965890153022,2.2075953457900437,,,594,10
714,11975,Xcelpros Technologies Pvt Ltd,12.9613344,77.7017895,Office,"Marathahalli, Bengaluru",1.6554959466687915,1.4426568110997917,,,625,10
715,11976,DTDC Courier,12.9617608,77.7018339,Office,"Marathahalli, Bengaluru",1.7031509338673811,1.4525614235352384,,,617,10
716,11977,ESN World,12.9544136,77.7001708,Office,"Marathahalli, Bengaluru",0.8793141976241284,1.5951171404621032,,,896,15
717,11979,"Scon Interiors - Best Interior design companies in bangalore marathahalli , Modular kitchen design companies, Commercial interior companies, Interior Designers, Office Interiors in bangalore marathahalli",12.9567305,77.701905,Office,"Marathahalli, Bengaluru",1.1483919380823862,1.3712743935846847,,,467,8
718,11980,Biscom Office,12.9485466,77.7084158,Office,"Marathahalli, Bengaluru",0.8986347375718439,1.202382792153753,,,733,12
719,11981,Pepe Jeans Innerfashion Private Limited,12.9567001,77.6998607,Office,"Marathahalli, Bengaluru",1.1346949332269016,1.592561939285227,,,499,8
720,11982,Sunil Enterprises,12.9568021,77.7004007,Office,"Marathahalli, Bengaluru",1.1445792232002068,1.533483975385671,,,504,8
721,11983,New Punjab Handloom Furnishing and Furniture - An authorised Sleepwell showroom,12.9564002,77.6961013,Office,"Marathahalli, Bengaluru",1.1941046749492825,2.0012377118250417,,,565,9
722,11984,Muthoot Finance Ltd,12.9580949,77.7016257,Office,"Marathahalli, Bengaluru",1.2952570789214228,1.3995731446481683,,,692,12
723,11985,DTDC COURIER %26 CARGO LTD,12.956243,77.6951527,Office,"Marathahalli, Bengaluru",1.2222464168337899,2.1049786680400113,,,580,10
724,11986,Big Basket Head Office,12.9745018,77.7068307,Office,"Marathahalli, Bengaluru",3.1899517847622794,2.0593039215685454,,,497,8
725,11987,Apoorva Computers,12.953545,77.697983,Office,"Marathahalli, Bengaluru",0.8247857013302318,1.8481195350763246,,,625,10
726,11988,Forever Cyber Cafe,12.9546041,77.6980218,Office,"Marathahalli, Bengaluru",0.9360799866411403,1.819045106632655,,,594,10
727,11989,The Professional Couriers,12.9563512,77.697932,Office,"Marathahalli, Bengaluru",1.1264230437739602,1.8037228809565276,,,542,9
728,11990,UDAY CLINIC %26 LABS,12.9532045,77.7023353,Office,"Marathahalli, Bengaluru",0.7737715811991904,1.4078095198397402,,,615,10
729,11991,Meru Cabs,12.9607538,77.7011462,Office,"Marathahalli, Bengaluru",1.5860990954389422,1.492891819126085,,,797,13
730,11992,"SLV PLUMBING%26ELECTRICAL services ,",12.955541,77.701093,Office,"Marathahalli, Bengaluru",1.0072247124457916,1.4734636836487518,,,513,9
731,11994,National Insurance Co Ltd,12.9609569,77.7011671,Office,"Marathahalli, Bengaluru",1.6087699389302899,1.496215379061194,,,800,13
732,11995,CoHyre.com,12.9618022,77.701341,Office,"Marathahalli, Bengaluru",1.7036761946882635,1.504681209356275,,,752,13
733,11996,Accenture,12.9493103,77.7004897,Office,"Marathahalli, Bengaluru",0.3117097347053802,1.7772000754717012,,,695,12
734,11997,"Ezi Drive - Driver %26 Cab Hire Services in Bangalore (Outstation, Office Pick and Drop)",12.959433,77.70075,Office,"Marathahalli, Bengaluru",1.4376473499167748,1.5075463507470137,,,784,13
735,11998,The Tented Hideout LLP,12.9504064,77.7000235,Office,"Marathahalli, Bengaluru",0.43523775365470074,1.762295919894774,,,661,11
736,11999,IGS Consultancy,12.961695,77.701334,Office,"Marathahalli, Bengaluru",1.6917320299979672,1.5017183768164273,,,755,13
737,12000,VENTUREWORX,12.9627297,77.7019678,Office,"Marathahalli, Bengaluru",1.811770585803866,1.4772375035801253,,,602,10
738,12001,Tekspot Solutions,12.9580958,77.7018725,Office,"Marathahalli, Bengaluru",1.298390880170793,1.372856998492671,,,700,12
739,12002,"VISA ARCHITECTS (Best Immigration Lawyers %2FCanada PR Specialist in Marathalli, Bangalore)",12.9580631,77.7008695,Office,"Marathahalli, Bengaluru",1.285840186691695,1.481315302118467,,,743,12
740,12003,Speed Cargo Packers And Movers,12.957108,77.7011562,Office,"Marathahalli, Bengaluru",1.1815041335908347,1.4501453721261577,,,671,11
741,12004,"Unimoni Financial Services, Marathahalli Bengaluru ( UAE Exchange)",12.9571273,77.7008251,Office,"Marathahalli, Bengaluru",1.1816746272670637,1.4859299326946824,,,629,10
742,12005,Wood-On Furniture,12.956924,77.7007586,Office,"Marathahalli, Bengaluru",1.1588170431599436,1.4940489202216167,,,485,8
743,12006,Harich services private limited,12.956924,77.701127,Office,"Marathahalli, Bengaluru",1.1608739437170166,1.4541751329640646,,,479,8
744,12008,Drivekool Driving School %26 RTO Services Head Office Marathahalli,12.9564411,77.709502,Office,"Marathahalli, Bengaluru",1.4813906935362418,0.5591268519184068,,,609,10
745,12010,Esteem World,12.956042,77.7091268,Office,"Marathahalli, Bengaluru",1.4212081913256842,0.6096660592638947,,,380,6
746,12011,Salarpuria Sattva Supreme,12.952544,77.6995265,Office,"Marathahalli, Bengaluru",0.6776116589480868,1.7192211652212226,,,877,15
747,12012,iSignal Research Labs,12.956243,77.7027502,Office,"Marathahalli, Bengaluru",1.1121834899914393,1.2850054988839443,,,480,8
748,12013,Global IAS Academy - Marathahalli,12.9572149,77.6999554,Office,"Marathahalli, Bengaluru",1.1914170993696405,1.5798515068458505,,,627,10
